country_name,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Slovenia,SVN,2021-02-15,122238.0,73237.0,49001.0,87.0,3073.0,5.88,3.52,2.36
Slovenia,SVN,2021-02-16,123359.0,74287.0,49072.0,1121.0,3216.0,5.93,3.57,2.36
Slovenia,SVN,2021-02-17,128908.0,79210.0,49698.0,5549.0,3552.0,6.2,3.81,2.39
Slovenia,SVN,2021-02-18,137964.0,87550.0,50414.0,9056.0,3622.0,6.64,4.21,2.42
Slovenia,SVN,2021-02-19,144712.0,93698.0,51014.0,6748.0,3356.0,6.96,4.51,2.45
Slovenia,SVN,2021-02-20,147249.0,96216.0,51033.0,2537.0,3590.0,7.08,4.63,2.45
Slovenia,SVN,2021-02-21,147250.0,96217.0,51033.0,1.0,3586.0,7.08,4.63,2.45
Slovenia,SVN,2021-02-22,147726.0,96688.0,51038.0,476.0,3641.0,7.11,4.65,2.46
Slovenia,SVN,2021-02-23,149216.0,98170.0,51046.0,1490.0,3694.0,7.18,4.72,2.46
Slovenia,SVN,2021-02-24,156195.0,104965.0,51230.0,6979.0,3898.0,7.51,5.05,2.46
Slovenia,SVN,2021-02-25,167051.0,115627.0,51424.0,10856.0,4155.0,8.04,5.56,2.47
Slovenia,SVN,2021-02-26,174807.0,122827.0,51980.0,7756.0,4299.0,8.41,5.91,2.5
Slovenia,SVN,2021-02-27,175733.0,123742.0,51991.0,926.0,4069.0,8.45,5.95,2.5
Slovenia,SVN,2021-02-28,175734.0,123743.0,51991.0,1.0,4069.0,8.45,5.95,2.5
Slovenia,SVN,2021-03-01,176872.0,124881.0,51991.0,1138.0,4164.0,8.51,6.01,2.5
Slovenia,SVN,2021-03-02,179039.0,127035.0,52004.0,2167.0,4260.0,8.61,6.11,2.5
Slovenia,SVN,2021-03-03,186317.0,133483.0,52834.0,7278.0,4303.0,8.96,6.42,2.54
Slovenia,SVN,2021-03-04,197389.0,140121.0,57268.0,11072.0,4334.0,9.49,6.74,2.75
Slovenia,SVN,2021-03-05,207594.0,144644.0,62950.0,10205.0,4684.0,9.99,6.96,3.03
Slovenia,SVN,2021-03-06,209525.0,145981.0,63544.0,1931.0,4827.0,10.08,7.02,3.06
Slovenia,SVN,2021-03-07,209526.0,145982.0,63544.0,1.0,4827.0,10.08,7.02,3.06
Slovenia,SVN,2021-03-08,211329.0,147389.0,63940.0,1803.0,4922.0,10.17,7.09,3.08
Slovenia,SVN,2021-03-09,215480.0,151043.0,64437.0,4151.0,5206.0,10.36,7.27,3.1
Slovenia,SVN,2021-03-10,225037.0,155682.0,69355.0,9557.0,5531.0,10.82,7.49,3.34
Slovenia,SVN,2021-03-11,238751.0,161537.0,77214.0,13714.0,5909.0,11.48,7.77,3.71
Slovenia,SVN,2021-03-12,252033.0,169733.0,82300.0,13282.0,6348.0,12.12,8.16,3.96
Slovenia,SVN,2021-03-13,260188.0,175740.0,84448.0,8155.0,7238.0,12.52,8.45,4.06
Slovenia,SVN,2021-03-14,260188.0,175740.0,84448.0,0.0,7237.0,12.52,8.45,4.06
Slovenia,SVN,2021-03-15,261818.0,177073.0,84745.0,1630.0,7213.0,12.59,8.52,4.08
Slovenia,SVN,2021-03-16,262872.0,177344.0,85528.0,1054.0,6770.0,12.64,8.53,4.11
Slovenia,SVN,2021-03-17,268958.0,177779.0,91179.0,6086.0,6274.0,12.94,8.55,4.39
Slovenia,SVN,2021-03-18,278997.0,179449.0,99548.0,10039.0,5749.0,13.42,8.63,4.79
Slovenia,SVN,2021-03-19,286151.0,182286.0,103865.0,7154.0,4874.0,13.76,8.77,5.0
South Africa,ZAF,2021-02-19,6524.0,6524.0,6524.0,4264.0,2175.0,0.01,0.01,0.01
South Africa,ZAF,2021-02-20,10414.0,10414.0,10414.0,3890.0,2604.0,0.02,0.02,0.02
South Africa,ZAF,2021-02-21,15388.0,15388.0,15388.0,4974.0,3078.0,0.03,0.03,0.03
South Africa,ZAF,2021-02-22,23059.0,23059.0,23059.0,7671.0,3843.0,0.04,0.04,0.04
South Africa,ZAF,2021-02-23,32315.0,32315.0,32315.0,9256.0,4616.0,0.05,0.05,0.05
South Africa,ZAF,2021-02-24,41809.0,41809.0,41809.0,9494.0,5811.0,0.07,0.07,0.07
South Africa,ZAF,2021-02-25,52647.0,52647.0,52647.0,10838.0,7198.0,0.09,0.09,0.09
South Africa,ZAF,2021-02-26,63648.0,63648.0,63648.0,11001.0,8161.0,0.11,0.11,0.11
South Africa,ZAF,2021-02-27,67303.0,67303.0,67303.0,3655.0,8127.0,0.11,0.11,0.11
South Africa,ZAF,2021-02-28,70527.0,70527.0,70527.0,3224.0,7877.0,0.12,0.12,0.12
South Africa,ZAF,2021-03-01,73047.0,73047.0,73047.0,2520.0,7141.0,0.12,0.12,0.12
South Africa,ZAF,2021-03-02,76037.0,76037.0,76037.0,2990.0,6246.0,0.13,0.13,0.13
South Africa,ZAF,2021-03-03,83570.0,83570.0,83570.0,7533.0,5966.0,0.14,0.14,0.14
South Africa,ZAF,2021-03-04,92029.0,92029.0,92029.0,8459.0,5626.0,0.16,0.16,0.16
South Africa,ZAF,2021-03-05,100180.0,100180.0,100180.0,8151.0,5219.0,0.17,0.17,0.17
South Africa,ZAF,2021-03-06,101573.0,101573.0,101573.0,1393.0,4896.0,0.17,0.17,0.17
South Africa,ZAF,2021-03-07,101573.0,101573.0,101573.0,0.0,4435.0,0.17,0.17,0.17
South Africa,ZAF,2021-03-08,101841.0,101841.0,101841.0,268.0,4113.0,0.17,0.17,0.17
South Africa,ZAF,2021-03-09,107054.0,107054.0,107054.0,5213.0,4431.0,0.18,0.18,0.18
South Africa,ZAF,2021-03-10,128887.0,128887.0,128887.0,21833.0,6474.0,0.22,0.22,0.22
South Africa,ZAF,2021-03-11,138014.0,138014.0,138014.0,9127.0,6569.0,0.23,0.23,0.23
South Africa,ZAF,2021-03-12,145215.0,145215.0,145215.0,7201.0,6434.0,0.24,0.24,0.24
South Africa,ZAF,2021-03-13,145544.0,145544.0,145544.0,329.0,6282.0,0.25,0.25,0.25
South Africa,ZAF,2021-03-16,157286.0,157286.0,157286.0,9533.0,7176.0,0.27,0.27,0.27
South Africa,ZAF,2021-03-17,168413.0,168413.0,168413.0,11127.0,5647.0,0.28,0.28,0.28
South Africa,ZAF,2021-03-18,177275.0,177275.0,177275.0,8862.0,5609.0,0.3,0.3,0.3
South Africa,ZAF,2021-03-19,182983.0,182983.0,182983.0,5708.0,5395.0,0.31,0.31,0.31
South Korea,KOR,2021-03-20,676900.0,676587.0,313.0,1474.0,12717.0,1.32,1.32,0.0
Spain,ESP,2021-01-19,966097.0,956756.0,9341.0,68155.0,68282.0,2.07,2.05,0.02
Spain,ESP,2021-01-20,1025937.0,1010295.0,15642.0,59840.0,63471.0,2.19,2.16,0.03
Spain,ESP,2021-01-21,1103301.0,1054245.0,49056.0,77364.0,61016.0,2.36,2.25,0.1
Spain,ESP,2021-01-22,1165825.0,1097369.0,68456.0,62524.0,56696.0,2.49,2.35,0.15
Spain,ESP,2021-01-25,1291216.0,1167519.0,123697.0,53623.0,56182.0,2.76,2.5,0.26
Spain,ESP,2021-01-26,1356461.0,1183395.0,173066.0,65245.0,55766.0,2.9,2.53,0.37
Spain,ESP,2021-01-27,1395618.0,1202859.0,192759.0,39157.0,52812.0,2.98,2.57,0.41
Spain,ESP,2021-01-28,1474189.0,1222323.0,251866.0,78571.0,52984.0,3.15,2.61,0.54
Spain,ESP,2021-02-01,1673054.0,1254535.0,418519.0,63793.0,54548.0,3.58,2.68,0.9
Spain,ESP,2021-02-02,1764778.0,1265800.0,498978.0,91724.0,58331.0,3.77,2.71,1.07
Spain,ESP,2021-02-03,1865342.0,1279220.0,586122.0,100564.0,67103.0,3.99,2.74,1.25
Spain,ESP,2021-02-04,1988160.0,1305251.0,682909.0,122818.0,73424.0,4.25,2.79,1.46
Spain,ESP,2021-02-08,2167241.0,1328459.0,838782.0,62208.0,70598.0,4.64,2.84,1.79
Spain,ESP,2021-02-09,2233249.0,1343566.0,889683.0,66008.0,66924.0,4.78,2.87,1.9
Spain,ESP,2021-02-10,2320507.0,1377229.0,943278.0,87258.0,65024.0,4.96,2.95,2.02
Spain,ESP,2021-02-11,2423045.0,1422560.0,1000485.0,102538.0,62126.0,5.18,3.04,2.14
Spain,ESP,2021-02-15,2624512.0,1527590.0,1096922.0,62904.0,65324.0,5.61,3.27,2.35
Spain,ESP,2021-02-16,2690457.0,1571277.0,1119180.0,65945.0,65315.0,5.75,3.36,2.39
Spain,ESP,2021-02-17,2782751.0,1638195.0,1144556.0,92294.0,66035.0,5.95,3.5,2.45
Spain,ESP,2021-02-18,2936011.0,1764985.0,1171026.0,153260.0,73281.0,6.28,3.77,2.5
Spain,ESP,2021-02-22,3165191.0,1956886.0,1208305.0,74840.0,77240.0,6.77,4.19,2.58
Spain,ESP,2021-02-23,3284678.0,2063495.0,1221183.0,119487.0,84889.0,7.03,4.41,2.61
Spain,ESP,2021-02-24,3436158.0,2204376.0,1231782.0,151480.0,93344.0,7.35,4.71,2.63
Spain,ESP,2021-02-25,3605635.0,2361852.0,1243783.0,169477.0,95661.0,7.71,5.05,2.66
Spain,ESP,2021-03-01,3908734.0,2642034.0,1266700.0,79269.0,106220.0,8.36,5.65,2.71
Spain,ESP,2021-03-02,4059320.0,2772318.0,1287002.0,150586.0,110663.0,8.68,5.93,2.75
Spain,ESP,2021-03-03,4229092.0,2920179.0,1308913.0,169772.0,113276.0,9.05,6.25,2.8
Spain,ESP,2021-03-04,4471577.0,3129092.0,1342485.0,242485.0,123706.0,9.56,6.69,2.87
Spain,ESP,2021-03-08,4848648.0,3436412.0,1412236.0,136457.0,134273.0,10.37,7.35,3.02
Spain,ESP,2021-03-09,4989505.0,3541667.0,1447838.0,140857.0,132884.0,10.67,7.57,3.1
Spain,ESP,2021-03-10,5172106.0,3668848.0,1503258.0,182601.0,134716.0,11.06,7.85,3.22
Spain,ESP,2021-03-11,5352767.0,3769523.0,1583244.0,180661.0,125884.0,11.45,8.06,3.39
Spain,ESP,2021-03-16,5742218.0,4013681.0,1728537.0,97323.0,107530.0,12.28,8.58,3.7
Spain,ESP,2021-03-17,5857085.0,4052470.0,1804615.0,114867.0,97854.0,12.53,8.67,3.86
Spain,ESP,2021-03-18,5993363.0,4106550.0,1886813.0,136278.0,91514.0,12.82,8.78,4.04
Sweden,SWE,2021-03-17,1223422.0,861525.0,361897.0,21434.0,23144.0,12.11,8.53,3.58
Sweden,SWE,2021-03-18,1255364.0,883561.0,371803.0,31942.0,25385.0,12.43,8.75,3.68
Sweden,SWE,2021-03-19,1293923.0,910425.0,383498.0,38559.0,28573.0,12.81,9.01,3.8
Switzerland,CHE,2021-02-14,541962.0,440012.0,101950.0,35177.0,18406.0,6.26,5.08,1.18
Switzerland,CHE,2021-02-15,553276.0,445639.0,107637.0,11314.0,18706.0,6.39,5.15,1.24
Switzerland,CHE,2021-02-16,565959.0,451866.0,114093.0,12683.0,19117.0,6.54,5.22,1.32
Switzerland,CHE,2021-02-17,611649.0,474489.0,137160.0,45690.0,18542.0,7.07,5.48,1.58
Switzerland,CHE,2021-02-18,625455.0,480698.0,144757.0,13806.0,18980.0,7.23,5.55,1.67
Switzerland,CHE,2021-02-19,636996.0,485184.0,151812.0,11541.0,18954.0,7.36,5.61,1.75
Switzerland,CHE,2021-02-20,639629.0,485784.0,153845.0,2633.0,18978.0,7.39,5.61,1.78
Switzerland,CHE,2021-02-21,673329.0,500499.0,172830.0,33700.0,18767.0,7.78,5.78,2.0
Switzerland,CHE,2021-02-22,682540.0,503641.0,178899.0,9211.0,18466.0,7.89,5.82,2.07
Switzerland,CHE,2021-02-23,693942.0,507937.0,186005.0,11402.0,18283.0,8.02,5.87,2.15
Switzerland,CHE,2021-02-24,748065.0,527579.0,220486.0,54123.0,19488.0,8.64,6.1,2.55
Switzerland,CHE,2021-02-25,758658.0,530934.0,227724.0,10593.0,19029.0,8.77,6.13,2.63
Switzerland,CHE,2021-02-26,768217.0,534125.0,234092.0,9559.0,18746.0,8.88,6.17,2.7
Switzerland,CHE,2021-02-27,769853.0,534851.0,235002.0,1636.0,18603.0,8.9,6.18,2.72
Switzerland,CHE,2021-02-28,805913.0,546753.0,259160.0,36060.0,18941.0,9.31,6.32,2.99
Switzerland,CHE,2021-03-01,816783.0,552475.0,264308.0,10870.0,19178.0,9.44,6.38,3.05
Switzerland,CHE,2021-03-02,828060.0,558626.0,269434.0,11277.0,19160.0,9.57,6.45,3.11
Switzerland,CHE,2021-03-03,882768.0,582887.0,299881.0,54708.0,19243.0,10.2,6.73,3.46
Switzerland,CHE,2021-03-04,895314.0,590086.0,305228.0,12546.0,19522.0,10.34,6.82,3.53
Switzerland,CHE,2021-03-05,905261.0,596122.0,309139.0,9947.0,19578.0,10.46,6.89,3.57
Switzerland,CHE,2021-03-06,906856.0,597228.0,309628.0,1595.0,19572.0,10.48,6.9,3.58
Switzerland,CHE,2021-03-07,949104.0,617305.0,331799.0,42248.0,20456.0,10.97,7.13,3.83
Switzerland,CHE,2021-03-08,958919.0,623316.0,335603.0,9815.0,20305.0,11.08,7.2,3.88
Switzerland,CHE,2021-03-09,970077.0,630249.0,339828.0,11158.0,20288.0,11.21,7.28,3.93
Switzerland,CHE,2021-03-10,1035374.0,666893.0,368481.0,65297.0,21801.0,11.96,7.71,4.26
Switzerland,CHE,2021-03-11,1047492.0,674496.0,372996.0,12118.0,21740.0,12.1,7.79,4.31
Switzerland,CHE,2021-03-12,1059471.0,681455.0,378016.0,11979.0,22030.0,12.24,7.87,4.37
Switzerland,CHE,2021-03-13,1061402.0,682486.0,378916.0,1931.0,22078.0,12.26,7.89,4.38
Switzerland,CHE,2021-03-14,1098268.0,704151.0,394117.0,36866.0,21309.0,12.69,8.14,4.55
Switzerland,CHE,2021-03-15,1110039.0,710040.0,399999.0,11771.0,21589.0,12.83,8.2,4.62
Switzerland,CHE,2021-03-16,1122641.0,716159.0,406482.0,12602.0,21795.0,12.97,8.27,4.7
Switzerland,CHE,2021-03-17,1176875.0,744681.0,432194.0,54234.0,20214.0,13.6,8.6,4.99
Turkey,TUR,2021-02-12,3404354.0,3067822.0,336532.0,558229.0,120650.0,4.04,3.64,0.4
Turkey,TUR,2021-02-13,3709896.0,3253005.0,456891.0,305542.0,158311.0,4.4,3.86,0.54
Turkey,TUR,2021-02-14,3825101.0,3336164.0,488937.0,115205.0,173515.0,4.54,3.96,0.58
Turkey,TUR,2021-02-15,4182027.0,3608148.0,573879.0,356926.0,216832.0,4.96,4.28,0.68
Turkey,TUR,2021-02-16,4630784.0,3984622.0,646162.0,448757.0,271154.0,5.49,4.72,0.77
Turkey,TUR,2021-02-17,5223602.0,4477432.0,746170.0,592818.0,346927.0,6.19,5.31,0.88
Turkey,TUR,2021-02-18,5895295.0,5028179.0,867116.0,671693.0,435596.0,6.99,5.96,1.03
Turkey,TUR,2021-02-19,6361699.0,5384983.0,976716.0,466404.0,422478.0,7.54,6.38,1.16
Turkey,TUR,2021-02-20,6533510.0,5503094.0,1030416.0,171811.0,403373.0,7.75,6.52,1.22
Turkey,TUR,2021-02-21,6571830.0,5517993.0,1053837.0,38320.0,392390.0,7.79,6.54,1.25
Turkey,TUR,2021-02-22,6837302.0,5738471.0,1098831.0,265472.0,379325.0,8.11,6.8,1.3
Turkey,TUR,2021-02-23,7289498.0,6106522.0,1182976.0,452196.0,379816.0,8.64,7.24,1.4
Turkey,TUR,2021-02-24,7619695.0,6352410.0,1267285.0,330197.0,342299.0,9.03,7.53,1.5
Turkey,TUR,2021-02-25,7979726.0,6582239.0,1397487.0,360031.0,297776.0,9.46,7.8,1.66
Turkey,TUR,2021-02-26,8298805.0,6745147.0,1553658.0,319079.0,276729.0,9.84,8.0,1.84
Turkey,TUR,2021-02-27,8514775.0,6854642.0,1660133.0,215970.0,283038.0,10.1,8.13,1.97
Turkey,TUR,2021-02-28,8547875.0,6869923.0,1677952.0,33100.0,282292.0,10.14,8.15,1.99
Turkey,TUR,2021-03-01,8774718.0,6975558.0,1799160.0,226843.0,276774.0,10.4,8.27,2.13
Turkey,TUR,2021-03-02,9073640.0,7123722.0,1949918.0,298922.0,254877.0,10.76,8.45,2.31
Turkey,TUR,2021-03-03,9317546.0,7240515.0,2077031.0,243906.0,242550.0,11.05,8.59,2.46
Turkey,TUR,2021-03-04,9560038.0,7353536.0,2206502.0,242492.0,225759.0,11.34,8.72,2.62
Turkey,TUR,2021-03-05,9756289.0,7446337.0,2309952.0,196251.0,208212.0,11.57,8.83,2.74
Turkey,TUR,2021-03-06,9883607.0,7509923.0,2373684.0,127318.0,195547.0,11.72,8.9,2.81
Turkey,TUR,2021-03-07,9917348.0,7524943.0,2392405.0,33741.0,195639.0,11.76,8.92,2.84
Turkey,TUR,2021-03-08,10001980.0,7565023.0,2436957.0,84632.0,175323.0,11.86,8.97,2.89
Turkey,TUR,2021-03-09,10222994.0,7676519.0,2546475.0,221014.0,164193.0,12.12,9.1,3.02
Turkey,TUR,2021-03-10,10360283.0,7745480.0,2614803.0,137289.0,148962.0,12.28,9.18,3.1
Turkey,TUR,2021-03-11,10502494.0,7807838.0,2694656.0,142211.0,134637.0,12.45,9.26,3.2
Turkey,TUR,2021-03-12,10742277.0,7858565.0,2883712.0,239783.0,140855.0,12.74,9.32,3.42
Turkey,TUR,2021-03-13,10923284.0,7887544.0,3035740.0,181007.0,148525.0,12.95,9.35,3.6
Turkey,TUR,2021-03-14,10992095.0,7892795.0,3099300.0,68811.0,153535.0,13.03,9.36,3.67
Turkey,TUR,2021-03-15,11261612.0,7911946.0,3349666.0,269517.0,179947.0,13.35,9.38,3.97
Turkey,TUR,2021-03-16,11696296.0,7948320.0,3747976.0,434684.0,210472.0,13.87,9.42,4.44
Turkey,TUR,2021-03-17,12142245.0,7977222.0,4165023.0,445949.0,254566.0,14.4,9.46,4.94
Turkey,TUR,2021-03-18,12431482.0,7991510.0,4439972.0,289237.0,275570.0,14.74,9.48,5.26
Turkey,TUR,2021-03-19,12844577.0,8007734.0,4836843.0,413095.0,300329.0,15.23,9.49,5.73
Turkey,TUR,2021-03-20,13029754.0,8016078.0,5013676.0,185177.0,300924.0,15.45,9.5,5.94
Ukraine,UKR,2021-03-20,108310.0,108309.0,1.0,3968.0,8168.0,0.25,0.25,0.0
United Arab Emirates,ARE,2021-01-10,1086568.0,836568.0,250000.0,66219.0,52053.0,10.99,8.46,2.53
United Arab Emirates,ARE,2021-02-23,5668264.0,3480415.0,2187849.0,110471.0,67077.0,57.31,35.19,22.12
United Kingdom,GBR,2021-01-11,2843815.0,2431648.0,412167.0,165844.0,179880.0,4.19,3.58,0.61
United Kingdom,GBR,2021-01-12,3067541.0,2639309.0,428232.0,223726.0,185810.0,4.52,3.89,0.63
United Kingdom,GBR,2021-01-13,3356229.0,2918252.0,437977.0,288688.0,201020.0,4.94,4.3,0.65
United Kingdom,GBR,2021-01-14,3678180.0,3234946.0,443234.0,321951.0,220981.0,5.42,4.77,0.65
United Kingdom,GBR,2021-01-15,4023705.0,3576263.0,447442.0,345525.0,244311.0,5.93,5.27,0.66
United Kingdom,GBR,2021-01-16,4322456.0,3872394.0,450062.0,298751.0,260958.0,6.37,5.7,0.66
United Kingdom,GBR,2021-01-17,4514802.0,4062501.0,452301.0,192346.0,262404.0,6.65,5.98,0.67
United Kingdom,GBR,2021-01-18,4723443.0,4266577.0,456866.0,208641.0,268518.0,6.96,6.28,0.67
United Kingdom,GBR,2021-01-19,5070365.0,4609740.0,460625.0,346922.0,286118.0,7.47,6.79,0.68
United Kingdom,GBR,2021-01-20,5437284.0,4973248.0,464036.0,366919.0,297294.0,8.01,7.33,0.68
United Kingdom,GBR,2021-01-21,5849899.0,5383103.0,466796.0,412615.0,310246.0,8.62,7.93,0.69
United Kingdom,GBR,2021-01-22,6329968.0,5861351.0,468617.0,480069.0,329466.0,9.32,8.63,0.69
United Kingdom,GBR,2021-01-23,6822981.0,6353321.0,469660.0,493013.0,357218.0,10.05,9.36,0.69
United Kingdom,GBR,2021-01-24,7044048.0,6573570.0,470478.0,221067.0,361321.0,10.38,9.68,0.69
United Kingdom,GBR,2021-01-25,7325773.0,6853327.0,472446.0,281725.0,371761.0,10.79,10.1,0.7
United Kingdom,GBR,2021-01-26,7638543.0,7164387.0,474156.0,312770.0,366883.0,11.25,10.55,0.7
United Kingdom,GBR,2021-01-27,7953250.0,7476765.0,476485.0,314707.0,359424.0,11.72,11.01,0.7
United Kingdom,GBR,2021-01-28,8369438.0,7891184.0,478254.0,416188.0,359934.0,12.33,11.62,0.7
United Kingdom,GBR,2021-01-29,8859372.0,8378940.0,480432.0,489934.0,361343.0,13.05,12.34,0.71
United Kingdom,GBR,2021-01-30,9468382.0,8977329.0,491053.0,609010.0,377914.0,13.95,13.22,0.72
United Kingdom,GBR,2021-01-31,9790576.0,9296367.0,494209.0,322194.0,392361.0,14.42,13.69,0.73
United Kingdom,GBR,2021-02-01,10143511.0,9646715.0,496796.0,352935.0,402534.0,14.94,14.21,0.73
United Kingdom,GBR,2021-02-02,10520433.0,10021471.0,498962.0,376922.0,411699.0,15.5,14.76,0.73
United Kingdom,GBR,2021-02-03,10992444.0,10490487.0,501957.0,472011.0,434171.0,16.19,15.45,0.74
United Kingdom,GBR,2021-02-04,11477040.0,10971047.0,505993.0,484596.0,443943.0,16.91,16.16,0.75
United Kingdom,GBR,2021-02-05,11975267.0,11465210.0,510057.0,498227.0,445128.0,17.64,16.89,0.75
United Kingdom,GBR,2021-02-06,12526737.0,12015018.0,511719.0,551470.0,436908.0,18.45,17.7,0.75
United Kingdom,GBR,2021-02-07,12806587.0,12294006.0,512581.0,279850.0,430859.0,18.86,18.11,0.76
United Kingdom,GBR,2021-02-08,13162878.0,12646486.0,516392.0,356291.0,431338.0,19.39,18.63,0.76
United Kingdom,GBR,2021-02-09,13577851.0,13058298.0,519553.0,414973.0,436774.0,20.0,19.24,0.77
United Kingdom,GBR,2021-02-10,14033555.0,13509108.0,524447.0,455704.0,434444.0,20.67,19.9,0.77
United Kingdom,GBR,2021-02-11,14542318.0,14012224.0,530094.0,508763.0,437897.0,21.42,20.64,0.78
United Kingdom,GBR,2021-02-12,15091696.0,14556827.0,534869.0,549378.0,445204.0,22.23,21.44,0.79
United Kingdom,GBR,2021-02-13,15599904.0,15062189.0,537715.0,508208.0,439024.0,22.98,22.19,0.79
United Kingdom,GBR,2021-02-14,15839781.0,15300151.0,539630.0,239877.0,433313.0,23.33,22.54,0.79
United Kingdom,GBR,2021-02-15,16122272.0,15576107.0,546165.0,282491.0,422771.0,23.75,22.94,0.8
United Kingdom,GBR,2021-02-16,16499549.0,15940972.0,558577.0,377277.0,417385.0,24.3,23.48,0.82
United Kingdom,GBR,2021-02-17,16996806.0,16423082.0,573724.0,497257.0,423322.0,25.04,24.19,0.85
United Kingdom,GBR,2021-02-18,17465127.0,16875536.0,589591.0,468321.0,417544.0,25.73,24.86,0.87
United Kingdom,GBR,2021-02-19,17852327.0,17247442.0,604885.0,387200.0,394376.0,26.3,25.41,0.89
United Kingdom,GBR,2021-02-20,18197269.0,17582121.0,615148.0,344942.0,371052.0,26.81,25.9,0.91
United Kingdom,GBR,2021-02-21,18348165.0,17723840.0,624325.0,150896.0,358341.0,27.03,26.11,0.92
United Kingdom,GBR,2021-02-22,18558969.0,17916181.0,642788.0,210804.0,348100.0,27.34,26.39,0.95
United Kingdom,GBR,2021-02-23,18911978.0,18242873.0,669105.0,353009.0,344633.0,27.86,26.87,0.99
United Kingdom,GBR,2021-02-24,19392553.0,18691835.0,700718.0,480575.0,342250.0,28.57,27.53,1.03
United Kingdom,GBR,2021-02-25,19913592.0,19177555.0,736037.0,521039.0,349781.0,29.33,28.25,1.08
United Kingdom,GBR,2021-02-26,20450858.0,19682048.0,768810.0,537266.0,371219.0,30.13,28.99,1.13
United Kingdom,GBR,2021-02-27,20885683.0,20089551.0,796132.0,434825.0,384059.0,30.77,29.59,1.17
United Kingdom,GBR,2021-02-28,21091267.0,20275451.0,815816.0,205584.0,391872.0,31.07,29.87,1.2
United Kingdom,GBR,2021-03-01,21322717.0,20478619.0,844098.0,231450.0,394821.0,31.41,30.17,1.24
United Kingdom,GBR,2021-03-02,21599027.0,20703615.0,895412.0,276310.0,383864.0,31.82,30.5,1.32
United Kingdom,GBR,2021-03-03,21946433.0,20982571.0,963862.0,347406.0,364840.0,32.33,30.91,1.42
United Kingdom,GBR,2021-03-04,22392883.0,21358815.0,1034068.0,446450.0,354184.0,32.99,31.46,1.52
United Kingdom,GBR,2021-03-05,22887118.0,21796278.0,1090840.0,494235.0,348037.0,33.71,32.11,1.61
United Kingdom,GBR,2021-03-06,23335514.0,22213112.0,1122402.0,448396.0,349976.0,34.37,32.72,1.65
United Kingdom,GBR,2021-03-07,23519898.0,22377255.0,1142643.0,184384.0,346947.0,34.65,32.96,1.68
United Kingdom,GBR,2021-03-08,23773959.0,22592528.0,1181431.0,254061.0,350177.0,35.02,33.28,1.74
United Kingdom,GBR,2021-03-09,24064182.0,22809829.0,1254353.0,290223.0,352165.0,35.45,33.6,1.85
United Kingdom,GBR,2021-03-10,24405231.0,23053716.0,1351515.0,341049.0,351257.0,35.95,33.96,1.99
United Kingdom,GBR,2021-03-11,24759603.0,23314525.0,1445078.0,354372.0,338103.0,36.47,34.34,2.13
United Kingdom,GBR,2021-03-12,25216857.0,23684103.0,1532754.0,457254.0,332820.0,37.15,34.89,2.26
United Kingdom,GBR,2021-03-13,25781120.0,24196211.0,1584909.0,564263.0,349372.0,37.98,35.64,2.33
United Kingdom,GBR,2021-03-14,26063501.0,24453221.0,1610280.0,282381.0,363372.0,38.39,36.02,2.37
United Kingdom,GBR,2021-03-15,26503552.0,24839906.0,1663646.0,440051.0,389942.0,39.04,36.59,2.45
United Kingdom,GBR,2021-03-16,27032671.0,25273226.0,1759445.0,529119.0,424070.0,39.82,37.23,2.59
United Kingdom,GBR,2021-03-17,27614526.0,25735472.0,1879054.0,581855.0,458471.0,40.68,37.91,2.77
United Kingdom,GBR,2021-03-18,28274802.0,26263732.0,2011070.0,660276.0,502171.0,41.65,38.69,2.96
United Kingdom,GBR,2021-03-19,28985958.0,26853407.0,2132551.0,711156.0,538443.0,42.7,39.56,3.14
United States,USA,2021-01-14,11148991.0,9690757.0,1342086.0,870529.0,747082.0,3.33,2.9,0.4
United States,USA,2021-01-15,12279180.0,10595866.0,1610524.0,1130189.0,798707.0,3.67,3.17,0.48
United States,USA,2021-01-20,16525281.0,14270441.0,2161419.0,817693.0,892403.0,4.94,4.27,0.65
United States,USA,2021-01-21,17546374.0,15053257.0,2394961.0,1021093.0,913912.0,5.25,4.5,0.72
United States,USA,2021-01-22,19107959.0,16243093.0,2756953.0,1561585.0,975540.0,5.71,4.86,0.82
United States,USA,2021-01-23,20537990.0,17390345.0,3027865.0,1430031.0,1057387.0,6.14,5.2,0.91
United States,USA,2021-01-24,21848655.0,18502131.0,3216836.0,1310665.0,1122182.0,6.53,5.53,0.96
United States,USA,2021-01-25,22734243.0,19252279.0,3346390.0,885588.0,1126251.0,6.8,5.76,1.0
United States,USA,2021-01-26,23540994.0,19902237.0,3481921.0,806751.0,1119058.0,7.04,5.95,1.04
United States,USA,2021-01-27,24652634.0,20687970.0,3801053.0,1111640.0,1161050.0,7.37,6.19,1.14
United States,USA,2021-01-28,26193682.0,21698606.0,4263056.0,1541048.0,1235330.0,7.83,6.49,1.27
United States,USA,2021-01-29,27884661.0,22858318.0,4780888.0,1690979.0,1253815.0,8.34,6.83,1.43
